evaluations raw_y
33 -201.0000000000
70 -154.0000000000
181 -147.0000000000
186 -107.0000000000
196 -100.0000000000
256 -80.0000000000
311 -67.0000000000
329 -61.0000000000
385 -35.0000000000
441 -29.0000000000
443 -22.0000000000
519 -3.0000000000
649 4.0000000000
990 5.0000000000
1468 6.0000000000
5011 -41.0000000000
evaluations raw_y
1 -490.0000000000
2 -255.0000000000
19 -181.0000000000
75 -134.0000000000
199 -74.0000000000
230 -67.0000000000
249 -47.0000000000
374 -35.0000000000
377 -9.0000000000
517 -8.0000000000
562 -3.0000000000
591 3.0000000000
630 4.0000000000
684 5.0000000000
1676 6.0000000000
2890 7.0000000000
5011 7.0000000000
evaluations raw_y
1 -282.0000000000
4 -141.0000000000
102 -140.0000000000
178 -135.0000000000
199 -86.0000000000
217 -48.0000000000
327 -35.0000000000
376 -22.0000000000
403 -15.0000000000
427 -9.0000000000
471 -8.0000000000
616 4.0000000000
907 5.0000000000
2216 6.0000000000
3477 7.0000000000
5011 6.0000000000
evaluations raw_y
1 -463.0000000000
2 -457.0000000000
3 -443.0000000000
5 -335.0000000000
10 -275.0000000000
15 -268.0000000000
54 -215.0000000000
71 -128.0000000000
167 -108.0000000000
273 -81.0000000000
285 -75.0000000000
366 -68.0000000000
381 -67.0000000000
401 -48.0000000000
406 -29.0000000000
556 -27.0000000000
573 -21.0000000000
610 3.0000000000
844 4.0000000000
906 5.0000000000
1119 6.0000000000
1496 7.0000000000
5011 -54.0000000000
evaluations raw_y
1 -450.0000000000
2 -356.0000000000
3 -342.0000000000
32 -261.0000000000
44 -235.0000000000
64 -174.0000000000
182 -121.0000000000
299 -109.0000000000
308 -101.0000000000
344 -95.0000000000
353 -75.0000000000
385 -34.0000000000
455 -30.0000000000
542 -15.0000000000
686 -10.0000000000
741 -9.0000000000
773 -3.0000000000
858 4.0000000000
1352 5.0000000000
1739 6.0000000000
2359 7.0000000000
5011 -20.0000000000
evaluations raw_y
1 -551.0000000000
2 -450.0000000000
3 -443.0000000000
8 -255.0000000000
71 -228.0000000000
76 -188.0000000000
92 -174.0000000000
110 -167.0000000000
131 -108.0000000000
169 -101.0000000000
182 -74.0000000000
243 -55.0000000000
371 -48.0000000000
379 -41.0000000000
407 -35.0000000000
483 -16.0000000000
531 -15.0000000000
533 -3.0000000000
667 4.0000000000
1002 5.0000000000
1468 6.0000000000
2794 7.0000000000
5011 -53.0000000000
evaluations raw_y
1 -544.0000000000
2 -450.0000000000
4 -375.0000000000
6 -362.0000000000
7 -214.0000000000
108 -208.0000000000
112 -181.0000000000
168 -168.0000000000
196 -147.0000000000
219 -142.0000000000
262 -102.0000000000
308 -80.0000000000
334 -74.0000000000
377 -68.0000000000
398 -48.0000000000
444 -29.0000000000
501 -22.0000000000
508 -16.0000000000
529 -3.0000000000
603 -2.0000000000
680 3.0000000000
734 4.0000000000
1096 5.0000000000
1579 6.0000000000
5011 -7.0000000000
evaluations raw_y
1 -389.0000000000
2 -295.0000000000
7 -268.0000000000
36 -261.0000000000
50 -214.0000000000
76 -208.0000000000
96 -161.0000000000
99 -120.0000000000
225 -115.0000000000
244 -108.0000000000
256 -81.0000000000
258 -80.0000000000
282 -67.0000000000
341 -55.0000000000
351 -36.0000000000
354 -34.0000000000
435 -29.0000000000
442 -28.0000000000
508 -15.0000000000
618 -10.0000000000
624 3.0000000000
738 4.0000000000
893 5.0000000000
1784 6.0000000000
2598 7.0000000000
5011 -40.0000000000
evaluations raw_y
1 -504.0000000000
2 -335.0000000000
10 -302.0000000000
11 -168.0000000000
123 -154.0000000000
258 -121.0000000000
260 -120.0000000000
293 -101.0000000000
303 -87.0000000000
327 -80.0000000000
362 -74.0000000000
381 -62.0000000000
405 -54.0000000000
465 -48.0000000000
478 -36.0000000000
509 -15.0000000000
548 -2.0000000000
622 3.0000000000
712 4.0000000000
877 6.0000000000
5011 -34.0000000000
evaluations raw_y
1 -384.0000000000
3 -383.0000000000
7 -349.0000000000
13 -235.0000000000
18 -167.0000000000
113 -140.0000000000
173 -127.0000000000
194 -114.0000000000
231 -87.0000000000
271 -80.0000000000
313 -67.0000000000
374 -60.0000000000
385 -49.0000000000
456 -15.0000000000
692 -2.0000000000
824 4.0000000000
1422 5.0000000000
2226 6.0000000000
2960 7.0000000000
5011 7.0000000000
evaluations raw_y
1 -416.0000000000
2 -282.0000000000
23 -241.0000000000
28 -215.0000000000
58 -194.0000000000
92 -181.0000000000
136 -161.0000000000
160 -101.0000000000
223 -94.0000000000
228 -82.0000000000
239 -75.0000000000
303 -42.0000000000
464 -35.0000000000
466 -28.0000000000
520 -11.0000000000
582 -3.0000000000
619 3.0000000000
725 4.0000000000
890 5.0000000000
1767 6.0000000000
3287 7.0000000000
5011 7.0000000000
evaluations raw_y
1 -329.0000000000
5 -221.0000000000
108 -187.0000000000
127 -141.0000000000
161 -128.0000000000
188 -101.0000000000
209 -95.0000000000
244 -88.0000000000
283 -30.0000000000
294 -23.0000000000
400 -14.0000000000
433 -9.0000000000
471 3.0000000000
605 4.0000000000
883 5.0000000000
1090 6.0000000000
1899 7.0000000000
5011 -33.0000000000
evaluations raw_y
1 -497.0000000000
2 -221.0000000000
22 -202.0000000000
89 -201.0000000000
100 -55.0000000000
256 -29.0000000000
283 -22.0000000000
322 -16.0000000000
379 -2.0000000000
384 -1.0000000000
472 4.0000000000
681 5.0000000000
964 6.0000000000
1680 7.0000000000
5011 -13.0000000000
evaluations raw_y
1 -429.0000000000
3 -335.0000000000
7 -316.0000000000
17 -315.0000000000
36 -296.0000000000
38 -275.0000000000
53 -255.0000000000
88 -234.0000000000
99 -187.0000000000
195 -168.0000000000
199 -148.0000000000
229 -141.0000000000
266 -128.0000000000
284 -115.0000000000
324 -114.0000000000
334 -101.0000000000
338 -95.0000000000
355 -67.0000000000
371 -61.0000000000
383 -54.0000000000
412 -48.0000000000
486 -41.0000000000
487 -22.0000000000
510 -16.0000000000
548 -15.0000000000
620 -2.0000000000
692 5.0000000000
1331 6.0000000000
5011 6.0000000000
evaluations raw_y
1 -396.0000000000
4 -389.0000000000
5 -369.0000000000
6 -242.0000000000
38 -228.0000000000
94 -188.0000000000
129 -181.0000000000
148 -168.0000000000
149 -162.0000000000
201 -161.0000000000
207 -81.0000000000
298 -68.0000000000
347 -15.0000000000
420 -10.0000000000
462 -9.0000000000
498 -3.0000000000
560 -2.0000000000
650 3.0000000000
659 4.0000000000
688 5.0000000000
1291 6.0000000000
5011 -21.0000000000
