evaluations raw_y
evaluations raw_y
1 1.7934002869
70 2.0525451560
210 2.3277467412
486 2.5150905433
518 2.5562372188
800 2.7352297593
1171 2.8868360277
1676 3.3156498674
1709 3.4626038781
1768 3.5410764873
1956 3.7993920973
2001 3.9936102236
2131 4.5787545788
5011 1.4188422247
evaluations raw_y
1 1.3691128149
13 1.4318442153
26 1.6254876463
41 1.7337031900
89 2.1663778163
803 2.1968365554
999 2.5150905433
1134 2.5562372188
1442 2.9976019185
5011 2.4752475248
evaluations raw_y
1 0.9238728751
2 1.1916110582
5 1.4585764294
7 1.6254876463
11 1.6960651289
29 1.8796992481
105 1.9025875190
132 2.0798668885
176 2.1079258010
294 2.4752475248
1031 2.5150905433
1186 2.6881720430
1466 2.7352297593
1955 3.1806615776
2216 3.2467532468
2702 3.4626038781
4255 3.6231884058
4418 3.7091988131
5011 3.1806615776
evaluations raw_y
1 1.0993843448
4 1.6254876463
15 2.1367521368
82 2.1663778163
152 2.3277467412
340 2.4366471735
806 2.5562372188
1143 2.5987525988
1949 2.6427061311
2514 2.6881720430
2592 2.7839643653
3179 3.6231884058
5011 2.5150905433
